metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
166.0,deprel_transition_entropy,0.8551906333904364,0.8474325721868509,0.03296130806230091,0.8340465478230409,средняя,0.7651380252238048
167.0,joint_pos_deprel_transition_entropy,0.8641602068554992,0.8568547301057996,0.046582590840919424,0.8481368515537481,средняя,0.7266963386203968
168.0,passive_construction_share,0.4444444444444444,0.4429624197024663,0.16046453546453543,0.8563437600971101,средняя,0.4306487695749441
169.0,impersonal_construction_share,0.11666666666666667,0.11947744944753115,0.07649528997843603,0.9352155463307282,средняя,0.11167039522744221
170.0,passive_impersonal_index,0.2857142857142857,0.2812199345749988,0.09854654159365012,0.8450468766968217,средняя,0.27115958240119314
171.0,nested_parentheses_share,0.0,0.004152556973836792,0.0,0.0,средняя,0.005219985085756898
172.0,parenthetical_insertion_share,0.21153846153846154,0.2263657625707396,0.16505127124596153,0.9336702641863365,средняя,0.22800149142431023
173.0,dash_insertion_share,0.2,0.1912647843212168,0.11149691358024691,0.9266640767370716,средняя,0.18269947800149142
174.0,quote_block_share,0.2,0.20845010874170677,0.17748917748917747,0.9448821324276979,средняя,0.21066368381804623
175.0,parcellation_fragment_share,0.027522935779816515,0.052100822338972216,0.05972581727542901,0.6808243507359442,высокая,0.05089485458612975
186.0,abstract_lexicon_density_per_100w,7.187112763320942,7.7510092558513435,4.743882027684146,0.9008412824578009,средняя,7.867408070123781
